TAX_YEAR,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,CAT,REG,ITEM,VAC,PROPERTY_CLASS_CODE_OIC,PROPERTY_CLASS_DESCRIPTION,PROPERTY_TAX_LEVY_DESCRIPTION,TAX_RATE
2014,722,Vernon Rural,BE,19,B,G,8,Recreation/Non-Profit,AREA B BUILDINGS (I),1.5481
2014,722,Vernon Rural,BE,19,B,G,9,Farm,AREA B BUILDINGS (I),1.5481
2014,722,Vernon Rural,BE,19,C,D,1,Residential,C NORTH OKANAGAN,0.504
2014,722,Vernon Rural,BE,19,C,D,2,Utilities,C NORTH OKANAGAN,1.764
2014,722,Vernon Rural,BE,19,C,D,3,Supportive Housing,C NORTH OKANAGAN,0.504
2014,722,Vernon Rural,BE,19,C,D,4,Major Industry,C NORTH OKANAGAN,1.7136
2014,722,Vernon Rural,BE,19,C,D,5,Light Industry,C NORTH OKANAGAN,1.7136
2014,722,Vernon Rural,BE,19,C,D,6,Business and Other,C NORTH OKANAGAN,1.2348
2014,722,Vernon Rural,BE,19,C,D,7,Managed Forest Land,C NORTH OKANAGAN,1.512
2014,722,Vernon Rural,BE,19,C,D,8,Recreation/Non-Profit,C NORTH OKANAGAN,0.504
2014,722,Vernon Rural,BE,19,C,D,9,Farm,C NORTH OKANAGAN,0.504
2014,722,Vernon Rural,BE,19,C,G,1,Residential,AREA C BUILDINGS (I),1.5719
2014,722,Vernon Rural,BE,19,C,G,2,Utilities,AREA C BUILDINGS (I),5.5017
2014,722,Vernon Rural,BE,19,C,G,3,Supportive Housing,AREA C BUILDINGS (I),1.5719
2014,722,Vernon Rural,BE,19,C,G,4,Major Industry,AREA C BUILDINGS (I),5.3445
2014,722,Vernon Rural,BE,19,C,G,5,Light Industry,AREA C BUILDINGS (I),5.3445
2014,722,Vernon Rural,BE,19,C,G,6,Business and Other,AREA C BUILDINGS (I),3.8512
2014,722,Vernon Rural,BE,19,C,G,7,Managed Forest Land,AREA C BUILDINGS (I),4.7157
2014,722,Vernon Rural,BE,19,C,G,8,Recreation/Non-Profit,AREA C BUILDINGS (I),1.5719
2014,722,Vernon Rural,BE,19,C,G,9,Farm,AREA C BUILDINGS (I),1.5719
2014,722,Vernon Rural,BE,19,D,D,1,Residential,D NORTH OKANAGAN,0.5661
2014,722,Vernon Rural,BE,19,D,D,2,Utilities,D NORTH OKANAGAN,1.9814
2014,722,Vernon Rural,BE,19,D,D,3,Supportive Housing,D NORTH OKANAGAN,0.5661
2014,722,Vernon Rural,BE,19,D,D,4,Major Industry,D NORTH OKANAGAN,1.9247
2014,722,Vernon Rural,BE,19,D,D,5,Light Industry,D NORTH OKANAGAN,1.9247
2014,722,Vernon Rural,BE,19,D,D,6,Business and Other,D NORTH OKANAGAN,1.3869
2014,722,Vernon Rural,BE,19,D,D,7,Managed Forest Land,D NORTH OKANAGAN,1.6983
2014,722,Vernon Rural,BE,19,D,D,8,Recreation/Non-Profit,D NORTH OKANAGAN,0.5661
2014,722,Vernon Rural,BE,19,D,D,9,Farm,D NORTH OKANAGAN,0.5661
2014,722,Vernon Rural,BE,19,D,G,1,Residential,AREA D BUILDINGS (I),1.8535
2014,722,Vernon Rural,BE,19,D,G,2,Utilities,AREA D BUILDINGS (I),6.4873
2014,722,Vernon Rural,BE,19,D,G,3,Supportive Housing,AREA D BUILDINGS (I),1.8535
2014,722,Vernon Rural,BE,19,D,G,4,Major Industry,AREA D BUILDINGS (I),6.3019
2014,722,Vernon Rural,BE,19,D,G,5,Light Industry,AREA D BUILDINGS (I),6.3019
2014,722,Vernon Rural,BE,19,D,G,6,Business and Other,AREA D BUILDINGS (I),4.5411
2014,722,Vernon Rural,BE,19,D,G,7,Managed Forest Land,AREA D BUILDINGS (I),5.5605
2014,722,Vernon Rural,BE,19,D,G,8,Recreation/Non-Profit,AREA D BUILDINGS (I),1.8535
2014,722,Vernon Rural,BE,19,D,G,9,Farm,AREA D BUILDINGS (I),1.8535
2014,722,Vernon Rural,BE,19,E,D,1,Residential,E NORTH OKANAGAN,0.5464
2014,722,Vernon Rural,BE,19,E,D,2,Utilities,E NORTH OKANAGAN,1.9124
2014,722,Vernon Rural,BE,19,E,D,3,Supportive Housing,E NORTH OKANAGAN,0.5464
2014,722,Vernon Rural,BE,19,E,D,4,Major Industry,E NORTH OKANAGAN,1.8578
2014,722,Vernon Rural,BE,19,E,D,5,Light Industry,E NORTH OKANAGAN,1.8578
2014,722,Vernon Rural,BE,19,E,D,6,Business and Other,E NORTH OKANAGAN,1.3387
2014,722,Vernon Rural,BE,19,E,D,7,Managed Forest Land,E NORTH OKANAGAN,1.6392
2014,722,Vernon Rural,BE,19,E,D,8,Recreation/Non-Profit,E NORTH OKANAGAN,0.5464
2014,722,Vernon Rural,BE,19,E,D,9,Farm,E NORTH OKANAGAN,0.5464
2014,722,Vernon Rural,BE,19,E,G,1,Residential,AREA E BUILDINGS (I),1.887
2014,722,Vernon Rural,BE,19,E,G,2,Utilities,AREA E BUILDINGS (I),6.6045
2014,722,Vernon Rural,BE,19,E,G,3,Supportive Housing,AREA E BUILDINGS (I),1.887
2014,722,Vernon Rural,BE,19,E,G,4,Major Industry,AREA E BUILDINGS (I),6.4158
2014,722,Vernon Rural,BE,19,E,G,5,Light Industry,AREA E BUILDINGS (I),6.4158
2014,722,Vernon Rural,BE,19,E,G,6,Business and Other,AREA E BUILDINGS (I),4.6232
2014,722,Vernon Rural,BE,19,E,G,7,Managed Forest Land,AREA E BUILDINGS (I),5.661
2014,722,Vernon Rural,BE,19,E,G,8,Recreation/Non-Profit,AREA E BUILDINGS (I),1.887
2014,722,Vernon Rural,BE,19,E,G,9,Farm,AREA E BUILDINGS (I),1.887
2014,722,Vernon Rural,BS,19,A,D,1,Residential,S BX VILLA WALKWAY,0.1024
2014,722,Vernon Rural,BS,19,A,D,2,Utilities,S BX VILLA WALKWAY,0.3584
2014,722,Vernon Rural,BS,19,A,D,3,Supportive Housing,S BX VILLA WALKWAY,0.1024
2014,722,Vernon Rural,BS,19,A,D,4,Major Industry,S BX VILLA WALKWAY,0.3482
2014,722,Vernon Rural,BS,19,A,D,5,Light Industry,S BX VILLA WALKWAY,0.3482
2014,722,Vernon Rural,BS,19,A,D,6,Business and Other,S BX VILLA WALKWAY,0.2509
2014,722,Vernon Rural,BS,19,A,D,7,Managed Forest Land,S BX VILLA WALKWAY,0.3072
2014,722,Vernon Rural,BS,19,A,D,8,Recreation/Non-Profit,S BX VILLA WALKWAY,0.1024
2014,722,Vernon Rural,BS,19,A,D,9,Farm,S BX VILLA WALKWAY,0.1024
2014,722,Vernon Rural,BS,19,Z,G,1,Residential,OK LANDING FIRE (I),0.6928
2014,722,Vernon Rural,BS,19,Z,G,2,Utilities,OK LANDING FIRE (I),2.4248
2014,722,Vernon Rural,BS,19,Z,G,3,Supportive Housing,OK LANDING FIRE (I),0.6928
2014,722,Vernon Rural,BS,19,Z,G,4,Major Industry,OK LANDING FIRE (I),2.3555
2014,722,Vernon Rural,BS,19,Z,G,5,Light Industry,OK LANDING FIRE (I),2.3555
2014,722,Vernon Rural,BS,19,Z,G,6,Business and Other,OK LANDING FIRE (I),1.6974
2014,722,Vernon Rural,BS,19,Z,G,7,Managed Forest Land,OK LANDING FIRE (I),2.0784
2014,722,Vernon Rural,BS,19,Z,G,8,Recreation/Non-Profit,OK LANDING FIRE (I),0.6928
2014,722,Vernon Rural,BS,19,Z,G,9,Farm,OK LANDING FIRE (I),0.6928
2014,722,Vernon Rural,BV,19,3,D,1,Residential,RIDGE SUB ST LIGHT,0.0896
2014,722,Vernon Rural,BV,19,3,D,2,Utilities,RIDGE SUB ST LIGHT,0.3136
2014,722,Vernon Rural,BV,19,3,D,3,Supportive Housing,RIDGE SUB ST LIGHT,0.0896
2014,722,Vernon Rural,BV,19,3,D,4,Major Industry,RIDGE SUB ST LIGHT,0.3046
2014,722,Vernon Rural,BV,19,3,D,5,Light Industry,RIDGE SUB ST LIGHT,0.3046
2014,722,Vernon Rural,BV,19,3,D,6,Business and Other,RIDGE SUB ST LIGHT,0.2195
2014,722,Vernon Rural,BV,19,3,D,7,Managed Forest Land,RIDGE SUB ST LIGHT,0.2688
2014,722,Vernon Rural,BV,19,3,D,8,Recreation/Non-Profit,RIDGE SUB ST LIGHT,0.0896
2014,722,Vernon Rural,BV,19,3,D,9,Farm,RIDGE SUB ST LIGHT,0.0896
2014,722,Vernon Rural,BV,19,5,F,1,Residential,SILVER STAR GARB (L),0.078
2014,722,Vernon Rural,BV,19,5,F,2,Utilities,SILVER STAR GARB (L),0.273
2014,722,Vernon Rural,BV,19,5,F,3,Supportive Housing,SILVER STAR GARB (L),0.078
2014,722,Vernon Rural,BV,19,5,F,4,Major Industry,SILVER STAR GARB (L),0.2652
2014,722,Vernon Rural,BV,19,5,F,5,Light Industry,SILVER STAR GARB (L),0.2652
2014,722,Vernon Rural,BV,19,5,F,6,Business and Other,SILVER STAR GARB (L),0.1911
2014,722,Vernon Rural,BV,19,5,F,7,Managed Forest Land,SILVER STAR GARB (L),0.234
2014,722,Vernon Rural,BV,19,5,F,8,Recreation/Non-Profit,SILVER STAR GARB (L),0.078
2014,722,Vernon Rural,BV,19,5,F,9,Farm,SILVER STAR GARB (L),0.078
2014,722,Vernon Rural,BV,19,8,D,1,Residential,OKAN REG LIBRARY,0.2361
2014,722,Vernon Rural,BV,19,8,D,2,Utilities,OKAN REG LIBRARY,0.8264
2014,722,Vernon Rural,BV,19,8,D,3,Supportive Housing,OKAN REG LIBRARY,0.2361
2014,722,Vernon Rural,BV,19,8,D,4,Major Industry,OKAN REG LIBRARY,0.8027
2014,722,Vernon Rural,BV,19,8,D,5,Light Industry,OKAN REG LIBRARY,0.8027
2014,722,Vernon Rural,BV,19,8,D,6,Business and Other,OKAN REG LIBRARY,0.5784
2014,722,Vernon Rural,BV,19,8,D,7,Managed Forest Land,OKAN REG LIBRARY,0.7083
2014,722,Vernon Rural,BV,19,8,D,8,Recreation/Non-Profit,OKAN REG LIBRARY,0.2361
2014,722,Vernon Rural,BV,19,8,D,9,Farm,OKAN REG LIBRARY,0.2361
2014,722,Vernon Rural,BV,19,A,F,1,Residential,STERILE INSECT (L),0.0545
2014,722,Vernon Rural,BV,19,A,F,2,Utilities,STERILE INSECT (L),0.1908
2014,722,Vernon Rural,BV,19,A,F,3,Supportive Housing,STERILE INSECT (L),0.0545
2014,722,Vernon Rural,BV,19,A,F,4,Major Industry,STERILE INSECT (L),0.1853
2014,722,Vernon Rural,BV,19,A,F,5,Light Industry,STERILE INSECT (L),0.1853
2014,722,Vernon Rural,BV,19,A,F,6,Business and Other,STERILE INSECT (L),0.1335
2014,722,Vernon Rural,BV,19,A,F,7,Managed Forest Land,STERILE INSECT (L),0.1635
2014,722,Vernon Rural,BV,19,A,F,8,Recreation/Non-Profit,STERILE INSECT (L),0.0545
2014,722,Vernon Rural,BV,19,A,F,9,Farm,STERILE INSECT (L),0.0545
2014,722,Vernon Rural,BV,19,C,D,1,Residential,SILVER STAR COMM SRV,0.0326
2014,722,Vernon Rural,BV,19,C,D,2,Utilities,SILVER STAR COMM SRV,0.1141
2014,722,Vernon Rural,BV,19,C,D,3,Supportive Housing,SILVER STAR COMM SRV,0.0326
2014,722,Vernon Rural,BV,19,C,D,4,Major Industry,SILVER STAR COMM SRV,0.1108
2014,722,Vernon Rural,BV,19,C,D,5,Light Industry,SILVER STAR COMM SRV,0.1108
2014,722,Vernon Rural,BV,19,C,D,6,Business and Other,SILVER STAR COMM SRV,0.0799
2014,722,Vernon Rural,BV,19,C,D,7,Managed Forest Land,SILVER STAR COMM SRV,0.0978
2014,722,Vernon Rural,BV,19,C,D,8,Recreation/Non-Profit,SILVER STAR COMM SRV,0.0326
2014,722,Vernon Rural,BV,19,C,D,9,Farm,SILVER STAR COMM SRV,0.0326
2014,722,Vernon Rural,BV,19,E,D,1,Residential,VERN/WHITE VAL ANML,0.0191
2014,722,Vernon Rural,BV,19,E,D,2,Utilities,VERN/WHITE VAL ANML,0.0669
2014,722,Vernon Rural,BV,19,E,D,3,Supportive Housing,VERN/WHITE VAL ANML,0.0191
2014,722,Vernon Rural,BV,19,E,D,4,Major Industry,VERN/WHITE VAL ANML,0.0649
2014,722,Vernon Rural,BV,19,E,D,5,Light Industry,VERN/WHITE VAL ANML,0.0649
2014,722,Vernon Rural,BV,19,E,D,6,Business and Other,VERN/WHITE VAL ANML,0.0468
2014,722,Vernon Rural,BV,19,E,D,7,Managed Forest Land,VERN/WHITE VAL ANML,0.0573
2014,722,Vernon Rural,BV,19,E,D,8,Recreation/Non-Profit,VERN/WHITE VAL ANML,0.0191
2014,722,Vernon Rural,BV,19,E,D,9,Farm,VERN/WHITE VAL ANML,0.0191
2014,722,Vernon Rural,BV,19,J,G,1,Residential,N OK FIRE DISPAT (I),0.0394
2014,722,Vernon Rural,BV,19,J,G,2,Utilities,N OK FIRE DISPAT (I),0.1379
2014,722,Vernon Rural,BV,19,J,G,3,Supportive Housing,N OK FIRE DISPAT (I),0.0394
2014,722,Vernon Rural,BV,19,J,G,4,Major Industry,N OK FIRE DISPAT (I),0.134
2014,722,Vernon Rural,BV,19,J,G,5,Light Industry,N OK FIRE DISPAT (I),0.134
2014,722,Vernon Rural,BV,19,J,G,6,Business and Other,N OK FIRE DISPAT (I),0.0965
2014,722,Vernon Rural,BV,19,J,G,7,Managed Forest Land,N OK FIRE DISPAT (I),0.1182
2014,722,Vernon Rural,BV,19,J,G,8,Recreation/Non-Profit,N OK FIRE DISPAT (I),0.0394
2014,722,Vernon Rural,BV,19,J,G,9,Farm,N OK FIRE DISPAT (I),0.0394
2014,722,Vernon Rural,BV,19,K,G,1,Residential,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,K,G,2,Utilities,N OK FIRE DISPAT (I),0.1386
2014,722,Vernon Rural,BV,19,K,G,3,Supportive Housing,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,K,G,4,Major Industry,N OK FIRE DISPAT (I),0.1346
2014,722,Vernon Rural,BV,19,K,G,5,Light Industry,N OK FIRE DISPAT (I),0.1346
2014,722,Vernon Rural,BV,19,K,G,6,Business and Other,N OK FIRE DISPAT (I),0.097
2014,722,Vernon Rural,BV,19,K,G,7,Managed Forest Land,N OK FIRE DISPAT (I),0.1188
2014,722,Vernon Rural,BV,19,K,G,8,Recreation/Non-Profit,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,K,G,9,Farm,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,L,G,1,Residential,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,L,G,2,Utilities,N OK FIRE DISPAT (I),0.1386
2014,722,Vernon Rural,BV,19,L,G,3,Supportive Housing,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,L,G,4,Major Industry,N OK FIRE DISPAT (I),0.1346
2014,722,Vernon Rural,BV,19,L,G,5,Light Industry,N OK FIRE DISPAT (I),0.1346
2014,722,Vernon Rural,BV,19,L,G,6,Business and Other,N OK FIRE DISPAT (I),0.097
2014,722,Vernon Rural,BV,19,L,G,7,Managed Forest Land,N OK FIRE DISPAT (I),0.1188
2014,722,Vernon Rural,BV,19,L,G,8,Recreation/Non-Profit,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,L,G,9,Farm,N OK FIRE DISPAT (I),0.0396
2014,722,Vernon Rural,BV,19,N,G,1,Residential,LUMBY FIRE PROT (I),1.2565
2014,722,Vernon Rural,BV,19,N,G,2,Utilities,LUMBY FIRE PROT (I),4.3978
2014,722,Vernon Rural,BV,19,N,G,3,Supportive Housing,LUMBY FIRE PROT (I),1.2565
2014,722,Vernon Rural,BV,19,N,G,4,Major Industry,LUMBY FIRE PROT (I),4.2721
2014,722,Vernon Rural,BV,19,N,G,5,Light Industry,LUMBY FIRE PROT (I),4.2721
2014,722,Vernon Rural,BV,19,N,G,6,Business and Other,LUMBY FIRE PROT (I),3.0784
2014,722,Vernon Rural,BV,19,N,G,7,Managed Forest Land,LUMBY FIRE PROT (I),3.7695
2014,722,Vernon Rural,BV,19,N,G,8,Recreation/Non-Profit,LUMBY FIRE PROT (I),1.2565
2014,722,Vernon Rural,BV,19,N,G,9,Farm,LUMBY FIRE PROT (I),1.2565
2014,722,Vernon Rural,BV,19,P,D,1,Residential,FIRE TRAINING CENTR,0.0113
2014,722,Vernon Rural,BV,19,P,D,2,Utilities,FIRE TRAINING CENTR,0.0396
2014,722,Vernon Rural,BV,19,P,D,3,Supportive Housing,FIRE TRAINING CENTR,0.0113
2014,722,Vernon Rural,BV,19,P,D,4,Major Industry,FIRE TRAINING CENTR,0.0384
2014,722,Vernon Rural,BV,19,P,D,5,Light Industry,FIRE TRAINING CENTR,0.0384
2014,722,Vernon Rural,BV,19,P,D,6,Business and Other,FIRE TRAINING CENTR,0.0277
2014,722,Vernon Rural,BV,19,P,D,7,Managed Forest Land,FIRE TRAINING CENTR,0.0339
2014,722,Vernon Rural,BV,19,P,D,8,Recreation/Non-Profit,FIRE TRAINING CENTR,0.0113
2014,722,Vernon Rural,BV,19,P,D,9,Farm,FIRE TRAINING CENTR,0.0113
2014,722,Vernon Rural,BV,19,Q,D,1,Residential,LUMBY ST LIGHTING,0.2052
2014,722,Vernon Rural,BV,19,Q,D,2,Utilities,LUMBY ST LIGHTING,0.7182
2014,722,Vernon Rural,BV,19,Q,D,3,Supportive Housing,LUMBY ST LIGHTING,0.2052
2014,722,Vernon Rural,BV,19,Q,D,4,Major Industry,LUMBY ST LIGHTING,0.6977
2014,722,Vernon Rural,BV,19,Q,D,5,Light Industry,LUMBY ST LIGHTING,0.6977
2014,722,Vernon Rural,BV,19,Q,D,6,Business and Other,LUMBY ST LIGHTING,0.5027
2014,722,Vernon Rural,BV,19,Q,D,7,Managed Forest Land,LUMBY ST LIGHTING,0.6156
2014,722,Vernon Rural,BV,19,Q,D,8,Recreation/Non-Profit,LUMBY ST LIGHTING,0.2052
2014,722,Vernon Rural,BV,19,Q,D,9,Farm,LUMBY ST LIGHTING,0.2052
2014,722,Vernon Rural,BV,19,R,D,1,Residential,STREET LIGHTING,0.1322
2014,722,Vernon Rural,BV,19,R,D,2,Utilities,STREET LIGHTING,0.4627
2014,722,Vernon Rural,BV,19,R,D,3,Supportive Housing,STREET LIGHTING,0.1322
2014,722,Vernon Rural,BV,19,R,D,4,Major Industry,STREET LIGHTING,0.4495
2014,722,Vernon Rural,BV,19,R,D,5,Light Industry,STREET LIGHTING,0.4495
2014,722,Vernon Rural,BV,19,R,D,6,Business and Other,STREET LIGHTING,0.3239
2014,722,Vernon Rural,BV,19,R,D,7,Managed Forest Land,STREET LIGHTING,0.3966
2014,722,Vernon Rural,BV,19,R,D,8,Recreation/Non-Profit,STREET LIGHTING,0.1322
2014,722,Vernon Rural,BV,19,R,D,9,Farm,STREET LIGHTING,0.1322
2014,722,Vernon Rural,BV,19,V,D,1,Residential,SILVER STAR ST LT,0.04
2014,722,Vernon Rural,BV,19,V,D,2,Utilities,SILVER STAR ST LT,0.14
2014,722,Vernon Rural,BV,19,V,D,3,Supportive Housing,SILVER STAR ST LT,0.04
2014,722,Vernon Rural,BV,19,V,D,4,Major Industry,SILVER STAR ST LT,0.136
2014,722,Vernon Rural,BV,19,V,D,5,Light Industry,SILVER STAR ST LT,0.136
2014,722,Vernon Rural,BV,19,V,D,6,Business and Other,SILVER STAR ST LT,0.098
2014,722,Vernon Rural,BV,19,V,D,7,Managed Forest Land,SILVER STAR ST LT,0.12
2014,722,Vernon Rural,BV,19,V,D,8,Recreation/Non-Profit,SILVER STAR ST LT,0.04
2014,722,Vernon Rural,BV,19,V,D,9,Farm,SILVER STAR ST LT,0.04
2014,722,Vernon Rural,BV,19,W,G,1,Residential,BX/SWAN LK FIRE (I),0.9515
2014,722,Vernon Rural,BV,19,W,G,2,Utilities,BX/SWAN LK FIRE (I),3.3303
2014,722,Vernon Rural,BV,19,W,G,3,Supportive Housing,BX/SWAN LK FIRE (I),0.9515
2014,722,Vernon Rural,BV,19,W,G,4,Major Industry,BX/SWAN LK FIRE (I),3.2351
2014,722,Vernon Rural,BV,19,W,G,5,Light Industry,BX/SWAN LK FIRE (I),3.2351
2014,722,Vernon Rural,BV,19,W,G,6,Business and Other,BX/SWAN LK FIRE (I),2.3312
2014,722,Vernon Rural,BV,19,W,G,7,Managed Forest Land,BX/SWAN LK FIRE (I),2.8545
2014,722,Vernon Rural,BV,19,W,G,8,Recreation/Non-Profit,BX/SWAN LK FIRE (I),0.9515
2014,722,Vernon Rural,BV,19,W,G,9,Farm,BX/SWAN LK FIRE (I),0.9515
2014,722,Vernon Rural,BV,19,X,F,1,Residential,SILVER STAR WTR (L),0.3273
2014,722,Vernon Rural,BV,19,X,F,2,Utilities,SILVER STAR WTR (L),1.1456
2014,722,Vernon Rural,BV,19,X,F,3,Supportive Housing,SILVER STAR WTR (L),0.3273
2014,722,Vernon Rural,BV,19,X,F,4,Major Industry,SILVER STAR WTR (L),1.1128
2014,722,Vernon Rural,BV,19,X,F,5,Light Industry,SILVER STAR WTR (L),1.1128
2014,722,Vernon Rural,BV,19,X,F,6,Business and Other,SILVER STAR WTR (L),0.8019
2014,722,Vernon Rural,BV,19,X,F,7,Managed Forest Land,SILVER STAR WTR (L),0.9819
2014,722,Vernon Rural,BV,19,X,F,8,Recreation/Non-Profit,SILVER STAR WTR (L),0.3273
2014,722,Vernon Rural,BV,19,X,F,9,Farm,SILVER STAR WTR (L),0.3273
2014,722,Vernon Rural,BV,19,Y,D,1,Residential,SILVER STAR FIRE,0.9232
2014,722,Vernon Rural,BV,19,Y,D,2,Utilities,SILVER STAR FIRE,3.2312
2014,722,Vernon Rural,BV,19,Y,D,3,Supportive Housing,SILVER STAR FIRE,0.9232
2014,722,Vernon Rural,BV,19,Y,D,4,Major Industry,SILVER STAR FIRE,3.1389
2014,722,Vernon Rural,BV,19,Y,D,5,Light Industry,SILVER STAR FIRE,3.1389
2014,722,Vernon Rural,BV,19,Y,D,6,Business and Other,SILVER STAR FIRE,2.2618
2014,722,Vernon Rural,BV,19,Y,D,7,Managed Forest Land,SILVER STAR FIRE,2.7696
2014,722,Vernon Rural,BV,19,Y,D,8,Recreation/Non-Profit,SILVER STAR FIRE,0.9232
2014,722,Vernon Rural,BV,19,Y,D,9,Farm,SILVER STAR FIRE,0.9232
2014,722,Vernon Rural,BY,19,B,D,1,Residential,POLICE TAX,0.1472
2014,722,Vernon Rural,BY,19,B,D,2,Utilities,POLICE TAX,0.5151
2014,722,Vernon Rural,BY,19,B,D,3,Supportive Housing,POLICE TAX,0.1
2014,722,Vernon Rural,BY,19,B,D,4,Major Industry,POLICE TAX,0.5004
2014,722,Vernon Rural,BY,19,B,D,5,Light Industry,POLICE TAX,0.5004
2014,722,Vernon Rural,BY,19,B,D,6,Business and Other,POLICE TAX,0.3606
2014,722,Vernon Rural,BY,19,B,D,7,Managed Forest Land,POLICE TAX,0.4416
2014,722,Vernon Rural,BY,19,B,D,8,Recreation/Non-Profit,POLICE TAX,0.1472
2014,722,Vernon Rural,BY,19,B,D,9,Farm,POLICE TAX,0.1472
2014,722,Vernon Rural,BY,19,C,D,1,Residential,POLICE TAX,0.1485
2014,722,Vernon Rural,BY,19,C,D,2,Utilities,POLICE TAX,0.5197
2014,722,Vernon Rural,BY,19,C,D,3,Supportive Housing,POLICE TAX,0.1
2014,722,Vernon Rural,BY,19,C,D,4,Major Industry,POLICE TAX,0.5049
2014,722,Vernon Rural,BY,19,C,D,5,Light Industry,POLICE TAX,0.5049
2014,722,Vernon Rural,BY,19,C,D,6,Business and Other,POLICE TAX,0.3638
2014,722,Vernon Rural,BY,19,C,D,7,Managed Forest Land,POLICE TAX,0.4455
2014,722,Vernon Rural,BY,19,C,D,8,Recreation/Non-Profit,POLICE TAX,0.1485
2014,722,Vernon Rural,BY,19,C,D,9,Farm,POLICE TAX,0.1485
2014,722,Vernon Rural,BY,19,D,D,1,Residential,POLICE TAX,0.2348
2014,722,Vernon Rural,BY,19,D,D,2,Utilities,POLICE TAX,0.8218
2014,722,Vernon Rural,BY,19,D,D,3,Supportive Housing,POLICE TAX,0.1
2014,722,Vernon Rural,BY,19,D,D,4,Major Industry,POLICE TAX,0.7983
2014,722,Vernon Rural,BY,19,D,D,5,Light Industry,POLICE TAX,0.7983
2014,722,Vernon Rural,BY,19,D,D,6,Business and Other,POLICE TAX,0.5752
2014,722,Vernon Rural,BY,19,D,D,7,Managed Forest Land,POLICE TAX,0.7044
2014,722,Vernon Rural,BY,19,D,D,8,Recreation/Non-Profit,POLICE TAX,0.2348
2014,722,Vernon Rural,BY,19,D,D,9,Farm,POLICE TAX,0.2348
2014,722,Vernon Rural,BY,19,E,D,1,Residential,POLICE TAX,0.2443
2014,722,Vernon Rural,BY,19,E,D,2,Utilities,POLICE TAX,0.8551
2014,722,Vernon Rural,BY,19,E,D,3,Supportive Housing,POLICE TAX,0.1
2014,722,Vernon Rural,BY,19,E,D,4,Major Industry,POLICE TAX,0.8307
2014,722,Vernon Rural,BY,19,E,D,5,Light Industry,POLICE TAX,0.8307
2014,722,Vernon Rural,BY,19,E,D,6,Business and Other,POLICE TAX,0.5986
2014,722,Vernon Rural,BY,19,E,D,7,Managed Forest Land,POLICE TAX,0.733
2014,722,Vernon Rural,BY,19,E,D,8,Recreation/Non-Profit,POLICE TAX,0.2443
2014,722,Vernon Rural,BY,19,E,D,9,Farm,POLICE TAX,0.2443
2014,723,Central Okanagan Rural,AA,,G,A,1,Residential,GEN RESIDENTIAL,0.56
2014,723,Central Okanagan Rural,AA,,G,A,2,Utilities,GEN UTILITIES,3.82
2014,723,Central Okanagan Rural,AA,,G,A,3,Supportive Housing,GEN SUPPORTIVE HSNG,0.1
2014,723,Central Okanagan Rural,AA,,G,A,4,Major Industry,GEN MAJOR INDUSTRY,5.34
2014,723,Central Okanagan Rural,AA,,G,A,5,Light Industry,GEN LIGHT INDUSTRY,2.91
2014,723,Central Okanagan Rural,AA,,G,A,6,Business and Other,GEN BUSINESS/OTHER,2.91
2014,723,Central Okanagan Rural,AA,,G,A,7,Managed Forest Land,GEN MANAGED FOR.,0.56
2014,723,Central Okanagan Rural,AA,,G,A,8,Recreation/Non-Profit,GEN RECN/NON-PROFIT,0.94
2014,723,Central Okanagan Rural,AA,,G,A,9,Farm,GEN FARM,0.52
2014,723,Central Okanagan Rural,AB,23,S,S,1,Residential,SCH RESIDENTIAL,2.0389
2014,723,Central Okanagan Rural,AB,23,S,S,2,Utilities,SCH UTILITIES,13.6
2014,723,Central Okanagan Rural,AB,23,S,S,3,Supportive Housing,SCH SUSTAIN HOUSING,0.1
2014,723,Central Okanagan Rural,AB,23,S,S,4,Major Industry,SCH MAJOR INDUSTRY,6
2014,723,Central Okanagan Rural,AB,23,S,S,5,Light Industry,SCH LIGHT INDUSTRY,6
2014,723,Central Okanagan Rural,AB,23,S,S,6,Business and Other,SCH BUSINESS/OTHER,6
2014,723,Central Okanagan Rural,AB,23,S,S,7,Managed Forest Land,SCH MANAGED FOREST,2.4
2014,723,Central Okanagan Rural,AB,23,S,S,8,Recreation/Non-Profit,SCH RECN/NON-PROFIT,3.4
2014,723,Central Okanagan Rural,AB,23,S,S,9,Farm,SCH FARM,6.9
2014,723,Central Okanagan Rural,AC,07,E,D,1,Residential,CENT OKANAGAN HOSP,0.359
2014,723,Central Okanagan Rural,AC,07,E,D,2,Utilities,CENT OKANAGAN HOSP,1.2565
2014,723,Central Okanagan Rural,AC,07,E,D,3,Supportive Housing,CENT OKANAGAN HOSP,0.359
